num_tokens,num_sents,avg_sentence_length,type_token_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,sentiment_polarity,extraversion_ratio,agreeableness_ratio,conscientiousness_ratio,neuroticism_ratio,openness_ratio
92,5,18,0.663,0.1522,0.0543,0.1196,0.0652,0.2818,0.0326,0.0,0.0109,0.0,0.0109
97,9,11,0.732,0.2474,0.1134,0.0722,0.0103,0.0462,0.0,0.0103,0.0,0.0103,0.0309
112,7,16,0.6696,0.1696,0.1429,0.1518,0.0357,0.0751,0.0179,0.0089,0.0089,0.0,0.0268
104,5,21,0.6923,0.2115,0.0769,0.0865,0.0288,0.3035,0.0,0.0,0.0,0.0,0.0192
107,4,27,0.6822,0.1869,0.0935,0.1121,0.0187,0.1045,0.0093,0.0,0.0093,0.0,0.028
108,5,22,0.6759,0.1667,0.0926,0.0741,0.0648,0.3347,0.0,0.0,0.0093,0.0,0.0278
93,7,13,0.6989,0.2366,0.1398,0.129,0.0323,0.33,0.0108,0.0,0.0108,0.0,0.0323
79,6,13,0.7089,0.1519,0.1139,0.1266,0.0886,0.2226,0.0633,0.0506,0.0,0.0,0.0759
6,1,6,1.0,0.5,0.1667,0.1667,0.1667,0.7,0.3333,0.0,0.0,0.0,0.0
103,8,13,0.6602,0.1748,0.1165,0.0971,0.0291,0.3363,0.0291,0.0,0.0097,0.0,0.0291
111,6,18,0.6847,0.1802,0.0811,0.0991,0.0991,0.2141,0.018,0.009,0.0,0.009,0.027
75,5,15,0.7867,0.1733,0.08,0.08,0.0933,0.325,0.0133,0.0133,0.0,0.0,0.0267
113,7,16,0.6283,0.1504,0.0973,0.1681,0.0531,0.4047,0.0088,0.0,0.0088,0.0,0.0265
57,5,11,0.8947,0.1754,0.1228,0.0877,0.0175,0.3611,0.0175,0.0,0.0175,0.0,0.0175
107,6,18,0.6916,0.1776,0.0841,0.1308,0.0467,0.3607,0.028,0.028,0.0093,0.0,0.0654
99,5,20,0.6869,0.2323,0.0606,0.101,0.0606,0.1295,0.0101,0.0101,0.0,0.0101,0.0
105,5,21,0.6667,0.181,0.1048,0.1048,0.0667,0.3071,0.0095,0.0,0.0095,0.0,0.0095
103,5,21,0.7573,0.2427,0.0874,0.1456,0.0194,0.2283,0.0097,0.0,0.0,0.0,0.0388
100,5,20,0.77,0.3,0.1,0.12,0.01,0.3115,0.0,0.0,0.0,0.0,0.01
109,10,11,0.6697,0.1927,0.1284,0.1009,0.0367,0.4257,0.0,0.0,0.0,0.0,0.0459
58,4,14,0.8103,0.2414,0.1207,0.1034,0.0517,0.5778,0.0517,0.0,0.0345,0.0,0.0172
113,8,14,0.6372,0.177,0.1416,0.1062,0.0531,0.2076,0.0088,0.0,0.0088,0.0,0.0354
60,5,12,0.8167,0.2,0.1333,0.1667,0.1333,0.1263,0.0167,0.0,0.0167,0.0167,0.0333
86,5,17,0.6744,0.2209,0.0581,0.1047,0.0814,0.0828,0.0,0.0,0.0116,0.0,0.0
16,1,16,0.875,0.25,0.0,0.125,0.0625,0.9,0.0,0.0,0.0,0.0,0.0
37,3,12,0.8108,0.1351,0.1351,0.1351,0.1081,0.4014,0.0541,0.0,0.0,0.0,0.0541
92,5,18,0.6522,0.1522,0.087,0.1522,0.0326,0.2942,0.0,0.0,0.0109,0.0,0.0435
13,1,13,1.0,0.2308,0.0769,0.2308,0.0,0.5375,0.0,0.0,0.0,0.0,0.0
79,3,26,0.8101,0.1266,0.0886,0.1139,0.1139,0.0876,0.0,0.0,0.0,0.0127,0.038
51,4,13,0.7451,0.1373,0.1569,0.1176,0.0196,0.2336,0.0196,0.0,0.0,0.0,0.0196
109,8,14,0.6789,0.1835,0.0826,0.1009,0.055,0.2917,0.0,0.0,0.0183,0.0,0.0275
17,1,17,0.9412,0.2353,0.0588,0.1765,0.0588,0.5458,0.0588,0.0,0.0,0.0,0.0
108,6,18,0.6667,0.25,0.1111,0.0648,0.0185,0.4917,0.0278,0.0,0.0093,0.0,0.0463
103,7,15,0.6408,0.2621,0.0874,0.0583,0.0388,0.2615,0.0194,0.0,0.0,0.0,0.0097
98,7,14,0.7551,0.1531,0.0714,0.1327,0.0714,0.377,0.0204,0.0,0.0306,0.0102,0.0102
82,7,12,0.6951,0.2317,0.0732,0.0976,0.0244,0.2268,0.0,0.0,0.0,0.0,0.0122
77,5,15,0.7662,0.1688,0.1429,0.0909,0.1039,-0.0618,0.0,0.0,0.0,0.0,0.013
108,8,14,0.6759,0.1944,0.1019,0.1111,0.037,0.3812,0.0278,0.0,0.0185,0.0,0.0185
113,7,16,0.6814,0.2035,0.0885,0.1239,0.0708,0.1396,0.0,0.0,0.0,0.0,0.0442
113,11,10,0.6549,0.2212,0.0973,0.115,0.0619,0.3898,0.0265,0.0,0.0265,0.0088,0.0265
115,5,23,0.6522,0.1565,0.1043,0.0696,0.1217,0.2922,0.0435,0.0,0.0087,0.0087,0.0261
116,6,19,0.6983,0.1638,0.0776,0.1121,0.0345,0.2426,0.0086,0.0,0.0,0.0,0.0431
56,4,14,0.7143,0.125,0.1786,0.0893,0.1071,0.4029,0.0357,0.0,0.0536,0.0,0.0357
79,4,20,0.6582,0.1392,0.1013,0.1266,0.0506,-0.0417,0.0,0.0127,0.0127,0.0127,0.038
31,3,10,0.871,0.1935,0.129,0.129,0.0323,0.5667,0.0323,0.0,0.0,0.0,0.0645
103,5,21,0.7184,0.1553,0.0874,0.1359,0.0485,0.2134,0.0097,0.0,0.0097,0.0097,0.0291
54,4,14,0.7222,0.1667,0.1296,0.1111,0.037,0.475,0.037,0.037,0.0185,0.0,0.0741
61,5,12,0.7869,0.2459,0.0492,0.2131,0.082,0.3869,0.0492,0.0,0.0164,0.0,0.0164
98,4,24,0.7041,0.1939,0.0918,0.1429,0.0204,0.4167,0.0,0.0,0.0,0.0,0.0408
112,6,19,0.5714,0.2321,0.1161,0.0625,0.0357,0.2917,0.0089,0.0,0.0,0.0,0.0357
115,6,19,0.6087,0.2348,0.1217,0.1391,0.0261,0.3668,0.0087,0.0,0.0,0.0,0.0087
43,4,11,0.7907,0.1395,0.1163,0.1628,0.0698,0.2,0.0465,0.0,0.0233,0.0,0.0
59,6,10,0.7797,0.2034,0.1186,0.1017,0.0169,0.5429,0.0339,0.0,0.0,0.0,0.0
78,4,20,0.7051,0.1154,0.1282,0.1282,0.0513,0.1972,0.0256,0.0,0.0128,0.0,0.0256
106,12,9,0.7736,0.1604,0.0755,0.1415,0.0283,0.0971,0.0189,0.0,0.0,0.0,0.0283
100,6,17,0.7,0.2,0.09,0.11,0.03,0.2428,0.02,0.0,0.03,0.0,0.0
98,7,14,0.6224,0.1224,0.1224,0.0816,0.0918,0.2995,0.0204,0.0,0.0,0.0,0.0408
111,6,18,0.6847,0.1532,0.0901,0.1351,0.018,0.1418,0.018,0.0,0.0,0.009,0.027
102,6,17,0.6765,0.2549,0.098,0.0882,0.0784,0.2082,0.0196,0.0,0.0,0.0,0.0294
108,9,12,0.7593,0.1111,0.1296,0.1574,0.0833,0.2065,0.0278,0.0,0.0093,0.0,0.0185
107,7,15,0.6449,0.1963,0.1028,0.0841,0.0654,0.2121,0.0,0.0,0.0093,0.0,0.0467
116,5,23,0.6638,0.2328,0.1121,0.0862,0.0345,0.3108,0.0,0.0,0.0,0.0,0.0603
55,5,11,0.7818,0.1818,0.0909,0.0909,0.0909,0.1907,0.0,0.0,0.0,0.0,0.0182
20,2,10,0.9,0.2,0.15,0.15,0.05,0.4,0.1,0.0,0.0,0.0,0.0
84,5,17,0.7024,0.1429,0.0952,0.0833,0.0714,0.3095,0.0,0.0,0.0238,0.0,0.0119
107,7,15,0.5701,0.1495,0.1028,0.1121,0.0187,0.2479,0.0093,0.0,0.0093,0.0,0.028
21,3,7,0.9524,0.1905,0.1905,0.1905,0.0,0.1042,0.0,0.0,0.0,0.0,0.0952
82,6,14,0.6951,0.1585,0.1463,0.0854,0.0244,0.4333,0.0244,0.0,0.0244,0.0,0.0244
110,7,16,0.6,0.1909,0.0455,0.1545,0.0455,0.3333,0.0091,0.0,0.0,0.0,0.0273
108,7,15,0.6667,0.1759,0.0926,0.1296,0.0556,-0.0042,0.0093,0.0,0.0,0.0,0.0463
110,6,18,0.6727,0.1364,0.1273,0.0818,0.0636,0.2176,0.0182,0.0,0.0091,0.0,0.0545
44,3,15,0.7955,0.1364,0.1364,0.1136,0.0682,0.2012,0.0227,0.0,0.0,0.0,0.0227
114,6,19,0.614,0.1228,0.0965,0.1053,0.0877,0.275,0.0351,0.0088,0.0351,0.0,0.0263
111,5,22,0.6937,0.1622,0.1351,0.1622,0.0721,0.0837,0.0,0.0,0.0,0.0,0.045
77,6,13,0.7143,0.2208,0.1299,0.1429,0.013,0.2371,0.039,0.0,0.0,0.0,0.013
45,2,22,0.8444,0.1778,0.1556,0.1111,0.0667,0.325,0.0667,0.0444,0.0,0.0,0.1556
107,7,15,0.6075,0.1402,0.1121,0.0561,0.0654,0.2654,0.0374,0.0,0.0,0.0,0.0374
93,7,13,0.6989,0.1505,0.1075,0.1398,0.0645,0.364,0.0215,0.0,0.0108,0.0,0.043
115,5,23,0.6783,0.2174,0.0783,0.0696,0.0522,0.1028,0.0,0.0,0.0087,0.0,0.0174
94,6,16,0.5638,0.1915,0.0638,0.0426,0.0957,0.3333,0.0,0.0106,0.0106,0.0106,0.0
110,6,18,0.6545,0.2091,0.0545,0.1727,0.0364,0.1095,0.0,0.0,0.0091,0.0,0.0091
94,5,19,0.6702,0.2234,0.0426,0.1383,0.0426,0.0137,0.0,0.0,0.0213,0.0,0.0
103,8,13,0.5922,0.1942,0.1359,0.0874,0.0291,0.2579,0.0097,0.0,0.0,0.0,0.0291
53,4,13,0.7736,0.1887,0.1509,0.1321,0.0377,0.3111,0.0189,0.0,0.0,0.0,0.0377
76,4,19,0.6579,0.1579,0.0921,0.1316,0.0263,0.5315,0.0789,0.0,0.0,0.0,0.0132
87,5,17,0.7241,0.1264,0.1264,0.1264,0.046,0.1552,0.0115,0.0,0.0,0.0,0.0345
23,1,23,0.8696,0.1739,0.087,0.1304,0.0435,0.5083,0.0435,0.0,0.0,0.0,0.0
92,5,18,0.6522,0.1522,0.1196,0.1087,0.0435,0.1069,0.0217,0.0,0.0,0.0,0.0109
108,3,36,0.6944,0.1944,0.1481,0.037,0.0463,0.2571,0.0185,0.0,0.0093,0.0,0.0278
18,2,9,0.8889,0.1667,0.1111,0.0556,0.1111,0.65,0.0,0.0,0.0556,0.0,0.0
111,5,22,0.6216,0.2072,0.0991,0.1081,0.0631,0.124,0.0,0.0,0.0,0.009,0.027
110,6,18,0.6727,0.1909,0.1364,0.1182,0.0364,0.4432,0.0091,0.0,0.0091,0.0,0.0364
107,5,21,0.6449,0.1589,0.1028,0.1215,0.0561,0.0357,0.0,0.0,0.0,0.0,0.0561
108,5,22,0.6481,0.1852,0.0833,0.1296,0.0556,0.1872,0.0185,0.0,0.0093,0.0,0.0278
112,6,19,0.7054,0.1696,0.0714,0.1161,0.1071,0.1256,0.0179,0.0179,0.0089,0.0179,0.0179
110,6,18,0.6727,0.2,0.1,0.0909,0.0364,0.21,0.0,0.0,0.0,0.0091,0.0364
87,5,17,0.7816,0.2414,0.1034,0.1149,0.0345,0.195,0.0115,0.0,0.0,0.0,0.023
90,5,18,0.7,0.1556,0.1222,0.1111,0.0556,0.5078,0.0,0.0,0.0,0.0,0.0222
95,8,12,0.6737,0.1789,0.1263,0.1053,0.0211,0.3273,0.0,0.0,0.0,0.0,0.0316
64,4,16,0.6875,0.125,0.125,0.1562,0.0781,0.1055,0.0156,0.0,0.0,0.0,0.0469
103,8,13,0.6893,0.233,0.1068,0.1262,0.0485,0.5075,0.0,0.0,0.0,0.0,0.0194
102,8,13,0.7451,0.2647,0.1275,0.0882,0.0686,0.4257,0.0,0.0,0.0098,0.0196,0.0196
102,7,15,0.6961,0.1765,0.0588,0.1373,0.0392,0.4174,0.0,0.0,0.0098,0.0098,0.0098
32,3,11,0.8437,0.1562,0.1562,0.1875,0.0312,0.4875,0.0625,0.0,0.0312,0.0,0.0
108,12,9,0.6852,0.1574,0.1111,0.1019,0.037,0.413,0.0093,0.0,0.0185,0.0,0.0185
50,4,12,0.82,0.14,0.12,0.16,0.06,0.3005,0.0,0.0,0.0,0.0,0.0
47,5,9,0.8511,0.0851,0.0426,0.1064,0.0638,0.3486,0.0,0.0213,0.0,0.0213,0.0
60,4,15,0.8333,0.2333,0.0333,0.1333,0.0333,0.5096,0.0,0.0,0.0,0.0,0.0333
24,2,12,0.7917,0.125,0.125,0.1667,0.0833,0.29,0.0,0.0417,0.0833,0.0417,0.0
103,5,21,0.699,0.165,0.1165,0.1553,0.0388,0.3096,0.0,0.0,0.0,0.0097,0.0291
112,8,14,0.7411,0.2232,0.0982,0.0536,0.0446,0.3,0.0089,0.0,0.0268,0.0,0.0
33,3,11,0.8485,0.1212,0.0909,0.1818,0.0909,0.4529,0.0303,0.0,0.0303,0.0,0.0
88,7,13,0.625,0.1591,0.125,0.0909,0.1023,0.3745,0.0,0.0,0.0114,0.0,0.0114
32,5,6,0.9375,0.125,0.1562,0.0625,0.0937,0.4911,0.0,0.0,0.0625,0.0,0.0312
76,6,13,0.7237,0.1974,0.0395,0.1184,0.0395,0.1307,0.0132,0.0132,0.0,0.0395,0.0263
102,7,15,0.6863,0.1765,0.0784,0.098,0.0686,0.1314,0.0098,0.0,0.0196,0.0,0.0196
107,5,21,0.6916,0.1495,0.1589,0.0374,0.0187,0.1867,0.0,0.0,0.0093,0.0,0.0187
109,5,22,0.6239,0.211,0.1376,0.1009,0.0183,0.3044,0.0,0.0,0.0,0.0,0.0183
60,3,20,0.7667,0.3,0.0833,0.0667,0.0333,0.1339,0.0,0.0,0.0,0.0,0.0167
80,5,16,0.7375,0.1375,0.15,0.0875,0.1,0.5375,0.0125,0.0,0.0,0.0,0.0
68,7,10,0.7353,0.25,0.1618,0.1471,0.0441,0.3687,0.0441,0.0,0.0,0.0,0.0441
50,3,17,0.82,0.06,0.18,0.04,0.04,0.2923,0.02,0.02,0.02,0.0,0.04
114,9,13,0.6053,0.193,0.114,0.1053,0.0439,0.5219,0.0088,0.0,0.0088,0.0,0.0175
76,6,13,0.7105,0.1447,0.1184,0.1579,0.0395,0.1531,0.0132,0.0,0.0,0.0,0.0395
108,6,18,0.6852,0.2407,0.0833,0.1111,0.0278,0.3364,0.0093,0.0,0.0,0.0,0.0463
76,5,15,0.6316,0.1447,0.1053,0.1316,0.0263,0.2886,0.0395,0.0,0.0,0.0,0.0132
110,9,12,0.7182,0.1727,0.1273,0.1273,0.0182,0.143,0.0091,0.0091,0.0091,0.0182,0.0364
111,5,22,0.6577,0.1532,0.1441,0.0991,0.0541,-0.1164,0.009,0.0,0.0,0.0,0.0811
116,5,23,0.6638,0.1638,0.0862,0.1293,0.1034,0.0764,0.0259,0.0,0.0172,0.0086,0.0259
90,7,13,0.6444,0.2444,0.0889,0.1333,0.0111,0.3683,0.0222,0.0,0.0,0.0,0.0
107,5,21,0.6822,0.2243,0.0935,0.1121,0.028,0.136,0.0187,0.0,0.0,0.0,0.028
112,6,19,0.7411,0.2232,0.1071,0.1607,0.0268,0.2283,0.0179,0.0089,0.0,0.0,0.0536
115,6,19,0.6522,0.1652,0.113,0.1391,0.0609,0.309,0.0174,0.0,0.0087,0.0,0.0174
69,7,10,0.7391,0.1884,0.087,0.1014,0.1594,0.4074,0.029,0.0,0.029,0.0,0.0
101,5,20,0.6832,0.1881,0.1683,0.0891,0.0396,0.3756,0.0495,0.0297,0.0,0.0099,0.0891
69,4,17,0.7101,0.1014,0.1304,0.058,0.0725,0.2508,0.0145,0.0,0.0,0.0,0.058
31,2,16,0.9355,0.1935,0.0968,0.1935,0.0,0.3375,0.0,0.0,0.0,0.0,0.0323
24,3,8,0.875,0.1667,0.0833,0.125,0.0833,0.475,0.0417,0.0,0.0,0.0,0.0
106,6,18,0.6887,0.1509,0.0943,0.1321,0.0377,0.3128,0.0094,0.0,0.0189,0.0,0.0377
104,6,17,0.7212,0.2308,0.0673,0.0865,0.0481,0.2594,0.0,0.0,0.0096,0.0,0.0096
28,2,14,0.8571,0.1071,0.0714,0.1071,0.2143,0.14,0.0357,0.0,0.0357,0.0,0.0357
47,3,16,0.8298,0.2128,0.1064,0.0851,0.0638,0.8203,0.0,0.0,0.0213,0.0213,0.0851
4,1,4,1.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,6,18,0.6147,0.1468,0.1284,0.1101,0.0275,0.3361,0.0183,0.0,0.0092,0.0,0.0367
117,5,23,0.7692,0.2137,0.1282,0.0598,0.0769,0.1775,0.0171,0.0085,0.0,0.0,0.0256
72,5,14,0.7639,0.1806,0.0972,0.1111,0.0833,0.3272,0.0139,0.0,0.0,0.0,0.0278
98,6,16,0.6531,0.1735,0.1429,0.0918,0.0204,0.1733,0.0102,0.0,0.0,0.0,0.0204
111,7,16,0.6667,0.1712,0.1171,0.1441,0.0631,0.2472,0.009,0.0,0.009,0.009,0.045
112,6,19,0.6875,0.1875,0.0714,0.1518,0.0179,0.4111,0.0179,0.0,0.0089,0.0,0.0179
2,1,2,1.0,0.0,0.5,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0
111,7,16,0.6396,0.2342,0.0991,0.1081,0.036,0.3773,0.0,0.0,0.009,0.0,0.018
110,5,22,0.5273,0.1636,0.1273,0.0455,0.0273,0.2469,0.0,0.0,0.0182,0.0,0.0182
4,1,4,0.75,0.5,0.0,0.5,0.0,0.7,0.5,0.0,0.25,0.0,0.0
78,5,16,0.7821,0.1538,0.0897,0.1667,0.0769,0.5282,0.0128,0.0,0.0,0.0,0.0256
105,5,21,0.6952,0.1524,0.0762,0.1619,0.0476,0.4328,0.0,0.0,0.0,0.0,0.0476
78,5,16,0.7179,0.2179,0.0897,0.1026,0.0641,0.251,0.0128,0.0,0.0,0.0,0.0385
44,5,9,0.8636,0.0909,0.1591,0.0909,0.1591,0.1764,0.0455,0.0,0.0227,0.0227,0.0227
63,5,13,0.8095,0.2063,0.0794,0.1429,0.0794,0.4333,0.0635,0.0635,0.0,0.0,0.127
83,6,14,0.7108,0.1687,0.1807,0.1084,0.0241,0.6271,0.012,0.0,0.0,0.0,0.012
61,6,10,0.8361,0.2623,0.082,0.1475,0.0492,0.6589,0.0164,0.0164,0.0,0.0,0.0492
94,6,16,0.6702,0.2021,0.0851,0.1383,0.0213,0.3694,0.0106,0.0,0.0,0.0,0.0213
110,6,18,0.7182,0.2,0.0909,0.1636,0.0273,0.2598,0.0182,0.0091,0.0091,0.0,0.0
16,1,16,0.875,0.25,0.0625,0.125,0.0625,0.8,0.0,0.0,0.0625,0.0,0.0
113,6,19,0.6283,0.1681,0.1062,0.1062,0.0531,0.2417,0.0265,0.0,0.0088,0.0,0.0442
102,5,20,0.6863,0.2451,0.1078,0.1176,0.0294,0.4278,0.0098,0.0,0.0098,0.0,0.0196
16,2,8,0.9375,0.125,0.0625,0.1875,0.1875,0.29,0.0625,0.0,0.0,0.0,0.0
93,6,16,0.7634,0.172,0.129,0.129,0.0538,0.3717,0.0108,0.0,0.0,0.0,0.0323
109,6,18,0.578,0.156,0.0734,0.055,0.0734,0.0332,0.0092,0.0,0.0,0.0,0.0367
105,6,18,0.7429,0.181,0.1143,0.0952,0.0476,0.2763,0.0095,0.0,0.0,0.0,0.0286
93,7,13,0.6989,0.2151,0.0968,0.129,0.0323,0.1785,0.0108,0.0,0.0,0.0,0.0108
110,5,22,0.6636,0.1091,0.1091,0.1,0.0545,0.3022,0.0,0.0,0.0091,0.0091,0.0273
80,6,13,0.6875,0.25,0.0375,0.1125,0.0375,0.2969,0.025,0.0,0.0125,0.0,0.025
30,5,6,0.8667,0.1,0.1333,0.2333,0.1333,0.3195,0.1,0.0,0.0333,0.0,0.0333
85,6,14,0.7765,0.2824,0.1294,0.0706,0.0706,0.4167,0.0353,0.0,0.0118,0.0,0.0353
111,7,16,0.7387,0.1892,0.1261,0.0721,0.0811,0.3182,0.0631,0.0541,0.018,0.0,0.0631
85,5,17,0.7294,0.1412,0.1176,0.0941,0.0471,0.2446,0.0,0.0,0.0,0.0,0.0118
18,2,9,0.9444,0.1667,0.1667,0.0,0.2222,1.0,0.0,0.0,0.0556,0.0,0.0556
116,6,19,0.681,0.1466,0.1207,0.1121,0.0603,0.1689,0.0086,0.0086,0.0086,0.0086,0.0172
46,4,12,0.7174,0.1304,0.1522,0.1087,0.0435,0.395,0.0435,0.0,0.0,0.0,0.0217
107,6,18,0.6916,0.215,0.0748,0.1121,0.0374,0.3394,0.0,0.0,0.028,0.0,0.028
104,6,17,0.6923,0.1538,0.0865,0.1442,0.0577,0.2928,0.0385,0.0,0.0,0.0,0.0288
73,4,18,0.7397,0.1781,0.1096,0.1507,0.0548,0.675,0.0685,0.0,0.0274,0.0,0.0
106,5,21,0.6321,0.2075,0.0943,0.1132,0.0189,0.3636,0.0094,0.0,0.0,0.0,0.0189
114,7,16,0.7281,0.1404,0.1404,0.0789,0.0965,0.1417,0.0,0.0,0.0088,0.0,0.0351
100,7,14,0.73,0.16,0.1,0.15,0.05,0.4158,0.0,0.0,0.0,0.0,0.01
71,5,14,0.8028,0.2113,0.0704,0.1549,0.0563,0.3133,0.0282,0.0,0.0282,0.0,0.0141
110,6,18,0.6273,0.2091,0.1091,0.1364,0.0182,0.2819,0.0,0.0,0.0,0.0,0.0455
109,6,18,0.7248,0.1468,0.1284,0.1101,0.0459,0.269,0.0,0.0,0.0,0.0,0.0275
32,3,11,0.9375,0.1875,0.0625,0.2187,0.0625,0.0392,0.0312,0.0,0.0312,0.0312,0.0312
109,6,18,0.6697,0.2385,0.1376,0.0734,0.0183,0.5208,0.0092,0.0,0.0,0.0,0.0459
99,6,16,0.7071,0.1818,0.0808,0.0707,0.0707,-0.0309,0.0,0.0,0.0,0.0,0.0202
107,6,18,0.6449,0.1963,0.0841,0.1028,0.0187,0.3363,0.0093,0.0093,0.0093,0.0,0.0374
112,7,16,0.6161,0.1071,0.0804,0.1161,0.0714,0.1264,0.0089,0.0089,0.0089,0.0089,0.0179
112,6,19,0.5982,0.1339,0.1161,0.0893,0.0804,0.3646,0.0357,0.0,0.0089,0.0,0.0536
99,6,16,0.6768,0.2323,0.1111,0.1212,0.0101,0.2259,0.0,0.0,0.0101,0.0,0.0404
110,8,14,0.6636,0.1727,0.1545,0.0636,0.0364,0.2661,0.0273,0.0,0.0182,0.0,0.0273
101,5,20,0.703,0.1485,0.099,0.1287,0.0792,0.2253,0.0099,0.0,0.0,0.0099,0.0297
112,5,22,0.5893,0.1161,0.1161,0.0536,0.0714,0.0539,0.0089,0.0,0.0089,0.0,0.0446
112,8,14,0.6964,0.1786,0.1071,0.1518,0.0357,0.3517,0.0,0.0179,0.0,0.0,0.0268
113,6,19,0.708,0.177,0.0708,0.1593,0.0531,0.2905,0.0,0.0,0.0,0.0,0.0177
45,6,8,0.9111,0.2222,0.1111,0.1111,0.0444,0.3458,0.0222,0.0,0.0,0.0,0.0222
14,3,5,1.0,0.1429,0.0714,0.1429,0.1429,0.725,0.0,0.0,0.0,0.0,0.0
24,4,6,0.9167,0.1667,0.125,0.25,0.0,0.5559,0.0417,0.0,0.0833,0.0,0.0
111,7,16,0.6306,0.1441,0.0811,0.1081,0.0541,0.3489,0.009,0.0,0.009,0.0,0.018
113,5,23,0.6726,0.1947,0.1239,0.1062,0.0088,0.3729,0.0088,0.0,0.0,0.0,0.0442
106,5,21,0.6604,0.2075,0.0755,0.1038,0.066,0.2954,0.0094,0.0,0.0,0.0,0.0283
