num_tokens,num_sents,avg_sentence_length,type_token_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,sentiment_polarity,extraversion_ratio,agreeableness_ratio,conscientiousness_ratio,neuroticism_ratio,openness_ratio
111,5,22,0.6667,0.2162,0.0991,0.0721,0.036,0.3667,0.009,0.009,0.009,0.0,0.018
97,8,12,0.6907,0.1856,0.1031,0.1443,0.0619,0.2681,0.0103,0.0,0.0206,0.0103,0.0206
101,6,17,0.7228,0.1683,0.1089,0.0792,0.1287,-0.01,0.0198,0.0,0.0099,0.0,0.0396
18,1,18,0.9444,0.1667,0.0556,0.1111,0.1111,0.6533,0.0,0.0,0.0,0.0,0.0
7,1,7,1.0,0.1429,0.1429,0.1429,0.2857,0.91,0.1429,0.0,0.0,0.0,0.1429
91,6,15,0.7033,0.1758,0.0989,0.0989,0.044,0.3938,0.011,0.0,0.011,0.0,0.033
20,1,20,0.85,0.1,0.1,0.2,0.05,0.7475,0.0,0.0,0.05,0.0,0.05
109,6,18,0.7248,0.1468,0.1009,0.1193,0.0917,0.2726,0.0,0.0,0.0092,0.0,0.0275
21,1,21,1.0,0.2381,0.1429,0.2381,0.0476,0.65,0.0476,0.0,0.0,0.0,0.0952
113,8,14,0.7168,0.1504,0.0885,0.1239,0.0796,0.3434,0.0,0.0,0.0265,0.0,0.0088
1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,6,18,0.6847,0.1892,0.1261,0.0811,0.045,0.4784,0.027,0.009,0.0,0.0,0.045
95,4,24,0.6947,0.1789,0.0737,0.0947,0.0211,0.3275,0.0105,0.0,0.0,0.0,0.0211
95,8,12,0.7684,0.1474,0.0737,0.1368,0.0842,0.3037,0.0105,0.0,0.0211,0.0211,0.0105
97,8,12,0.7423,0.1959,0.0722,0.134,0.0619,0.1519,0.0103,0.0,0.0,0.0103,0.0103
71,5,14,0.7606,0.1408,0.1549,0.0845,0.0986,0.125,0.0141,0.0,0.0423,0.0,0.0282
91,6,15,0.6923,0.2088,0.0879,0.0989,0.1099,0.3311,0.011,0.0,0.022,0.0,0.033
114,6,19,0.7018,0.2193,0.1491,0.114,0.0263,0.1673,0.0,0.0,0.0,0.0,0.0526
114,7,16,0.7018,0.2105,0.0702,0.0965,0.0702,0.2765,0.0088,0.0,0.0,0.0,0.0351
115,5,23,0.6783,0.2174,0.0783,0.113,0.0522,0.3171,0.0174,0.0,0.0,0.0,0.0174
41,2,20,0.7805,0.1463,0.0732,0.0976,0.0244,0.65,0.0,0.0,0.0244,0.0,0.0244
56,4,14,0.7321,0.125,0.1786,0.0893,0.1071,0.4029,0.0357,0.0,0.0536,0.0,0.0357
44,3,15,0.7727,0.0682,0.0909,0.1818,0.0909,0.1375,0.0,0.0,0.0227,0.0,0.0
47,4,12,0.766,0.1702,0.1277,0.1277,0.0426,0.6271,0.0213,0.0,0.0213,0.0,0.0426
100,5,20,0.7,0.2,0.11,0.12,0.02,0.2954,0.02,0.0,0.01,0.0,0.02
20,1,20,1.0,0.2,0.05,0.1,0.05,0.825,0.0,0.0,0.0,0.0,0.0
8,1,8,1.0,0.375,0.125,0.125,0.0,0.75,0.125,0.0,0.0,0.0,0.125
108,5,22,0.713,0.2315,0.0926,0.1204,0.037,0.1712,0.0093,0.0,0.0,0.0,0.0185
109,6,18,0.6055,0.2294,0.1284,0.0459,0.0275,0.381,0.0,0.0,0.0,0.0,0.0367
113,7,16,0.6283,0.2301,0.0796,0.0973,0.0442,0.466,0.0177,0.0,0.0088,0.0,0.0265
56,4,14,0.875,0.1786,0.0536,0.1607,0.0179,0.4137,0.0,0.0,0.0,0.0,0.0
76,6,13,0.7368,0.1447,0.0921,0.1447,0.0263,0.3446,0.0,0.0,0.0132,0.0,0.0263
74,4,18,0.7568,0.1081,0.1216,0.1081,0.1216,0.2444,0.0405,0.0,0.0135,0.0,0.0135
108,6,18,0.6574,0.1481,0.1111,0.0926,0.0556,0.1124,0.0,0.0,0.0093,0.0,0.0278
108,5,22,0.6852,0.2407,0.1296,0.0556,0.037,0.2345,0.0,0.0,0.0093,0.0,0.0463
73,6,12,0.7123,0.1233,0.0822,0.1233,0.0822,0.1694,0.0411,0.0137,0.0137,0.0137,0.0
108,7,15,0.6852,0.1389,0.0926,0.1296,0.0463,0.2512,0.0093,0.0,0.0,0.0093,0.0185
100,5,20,0.65,0.16,0.08,0.13,0.05,0.4,0.0,0.0,0.0,0.0,0.02
108,7,15,0.7222,0.1852,0.0926,0.1481,0.0648,0.3714,0.0185,0.0,0.0,0.0,0.0185
111,7,16,0.6937,0.2162,0.0901,0.0991,0.045,0.3328,0.0,0.0,0.009,0.0,0.027
106,5,21,0.7075,0.1509,0.1132,0.0566,0.0943,0.3174,0.0189,0.0,0.0,0.0,0.0189
33,3,11,0.9394,0.2121,0.1212,0.1515,0.0303,0.4971,0.0303,0.0303,0.0,0.0,0.0606
23,1,23,1.0,0.2174,0.087,0.1739,0.0435,0.6667,0.0435,0.0,0.0435,0.0,0.0435
82,3,27,0.7195,0.0976,0.1707,0.1098,0.0732,0.1807,0.0,0.0,0.0122,0.0,0.0732
91,7,13,0.6923,0.1319,0.1209,0.0989,0.0549,0.1737,0.011,0.011,0.022,0.011,0.022
8,1,8,1.0,0.125,0.25,0.125,0.125,0.7,0.125,0.0,0.0,0.0,0.125
55,3,18,0.8,0.2182,0.0545,0.1636,0.0727,0.3076,0.0182,0.0,0.0182,0.0,0.0727
108,6,18,0.6944,0.1944,0.1019,0.1296,0.0185,0.3773,0.0,0.0,0.0,0.0,0.0185
114,5,23,0.7281,0.2281,0.1053,0.1053,0.0088,0.2277,0.0,0.0,0.0,0.0,0.0351
102,6,17,0.6961,0.1471,0.1373,0.0882,0.0882,-0.16,0.0098,0.0098,0.0196,0.0098,0.0294
109,7,16,0.6239,0.1927,0.055,0.1284,0.0367,0.2175,0.0,0.0,0.0183,0.0,0.0183
84,7,12,0.619,0.131,0.0952,0.0952,0.0833,0.5773,0.0476,0.0119,0.0357,0.0,0.0357
111,6,18,0.6937,0.1532,0.1081,0.1622,0.045,0.2018,0.009,0.0,0.0,0.009,0.036
62,7,9,0.8226,0.1452,0.1129,0.1774,0.0484,0.397,0.0161,0.0,0.0,0.0,0.0323
11,1,11,1.0,0.2727,0.1818,0.1818,0.0909,0.6444,0.0909,0.0,0.0909,0.0,0.0
54,5,11,0.7222,0.0741,0.0926,0.0926,0.1481,0.092,0.037,0.0185,0.0,0.0185,0.037
66,5,13,0.7576,0.1667,0.0909,0.1212,0.0606,0.3069,0.0303,0.0,0.0,0.0,0.0303
108,5,22,0.75,0.2037,0.1204,0.1204,0.037,0.1056,0.0,0.0,0.0093,0.0,0.0185
84,5,17,0.6429,0.1429,0.0595,0.0952,0.0833,0.1211,0.0,0.0119,0.0,0.0119,0.0119
80,5,16,0.725,0.2,0.0625,0.125,0.05,0.2467,0.0125,0.0,0.0,0.0,0.0375
105,4,26,0.6476,0.2381,0.0667,0.1333,0.0476,0.1604,0.0095,0.0,0.0,0.0,0.0095
83,7,12,0.6867,0.1928,0.0602,0.1205,0.0964,0.4361,0.012,0.0,0.0,0.0,0.012
106,7,15,0.717,0.1887,0.066,0.0943,0.1226,0.335,0.0094,0.0,0.0094,0.0,0.0283
59,1,59,0.7458,0.1695,0.0678,0.1356,0.0847,0.3964,0.0678,0.0169,0.0,0.0169,0.0678
114,8,14,0.6579,0.1667,0.114,0.0614,0.0877,0.2685,0.0088,0.0,0.0088,0.0,0.0351
33,1,33,0.7879,0.2424,0.0909,0.1515,0.0,0.5583,0.0,0.0,0.0,0.0,0.0606
40,4,10,0.825,0.125,0.125,0.075,0.05,0.0167,0.025,0.025,0.0,0.025,0.025
104,5,21,0.7115,0.1923,0.125,0.0769,0.0481,0.3983,0.0,0.0,0.0192,0.0,0.0481
10,1,10,1.0,0.4,0.0,0.3,0.1,0.925,0.0,0.0,0.0,0.0,0.0
106,7,15,0.6981,0.2453,0.0755,0.1226,0.0566,0.3425,0.0,0.0094,0.0,0.0094,0.0189
104,5,21,0.6538,0.1827,0.1346,0.125,0.0192,0.4265,0.0,0.0,0.0,0.0,0.0192
109,6,18,0.6239,0.1101,0.0734,0.1009,0.1376,0.1354,0.0183,0.0,0.0,0.0092,0.0275
103,6,17,0.6505,0.2039,0.0485,0.1553,0.0291,0.3322,0.0097,0.0,0.0,0.0,0.0097
110,7,16,0.6727,0.1364,0.0818,0.1455,0.0727,0.1093,0.0182,0.0,0.0,0.0,0.0364
112,5,22,0.6607,0.2143,0.125,0.1518,0.0089,0.4591,0.0,0.0,0.0089,0.0,0.0089
26,1,26,0.9231,0.3077,0.0769,0.0769,0.0385,0.6444,0.0,0.0,0.0,0.0,0.0385
78,5,16,0.7564,0.1667,0.0769,0.1538,0.0769,0.4247,0.0,0.0,0.0256,0.0,0.0128
97,5,19,0.6289,0.1959,0.0722,0.0928,0.0309,0.2424,0.0,0.0,0.0103,0.0,0.0206
94,5,19,0.6596,0.1702,0.1277,0.0957,0.0532,0.4233,0.0106,0.0,0.0213,0.0,0.0638
97,7,14,0.7526,0.2268,0.0928,0.1031,0.0515,0.3885,0.0515,0.0515,0.0,0.0,0.1031
111,5,22,0.6667,0.1892,0.0811,0.1081,0.018,0.2134,0.0,0.0,0.0,0.0,0.045
105,7,15,0.7238,0.1524,0.0381,0.1429,0.0667,0.2387,0.0286,0.0,0.0095,0.0095,0.019
52,5,10,0.7308,0.1154,0.1346,0.1346,0.0192,0.2625,0.0192,0.0192,0.0,0.0,0.0385
87,7,12,0.6437,0.1149,0.0805,0.1379,0.0805,0.3008,0.023,0.0115,0.0115,0.0115,0.0
42,4,10,0.8571,0.1667,0.0952,0.119,0.0238,0.4392,0.0238,0.0,0.0,0.0,0.0238
5,2,2,1.0,0.2,0.0,0.4,0.0,0.75,0.0,0.0,0.0,0.0,0.0
4,1,4,1.0,0.0,0.0,0.75,0.0,0.7667,0.0,0.0,0.0,0.0,0.0
8,1,8,0.875,0.125,0.0,0.375,0.125,-0.0667,0.0,0.125,0.0,0.125,0.0
55,4,14,0.7636,0.1818,0.0909,0.0909,0.0545,0.6167,0.0182,0.0,0.0,0.0,0.0182
106,7,15,0.6698,0.1698,0.0755,0.1132,0.0094,0.4233,0.0189,0.0,0.0094,0.0,0.0189
10,2,5,1.0,0.1,0.1,0.3,0.0,0.05,0.0,0.0,0.0,0.0,0.0
117,8,15,0.6154,0.1795,0.0855,0.1026,0.0684,0.4063,0.0171,0.0,0.0085,0.0,0.0171
30,5,6,0.8667,0.2333,0.1333,0.1,0.0667,0.2738,0.0333,0.0,0.0,0.0,0.0
63,7,9,0.7302,0.1429,0.0476,0.127,0.0476,0.0411,0.0317,0.0159,0.0,0.0635,0.0159
104,5,21,0.7404,0.2308,0.0673,0.125,0.0865,0.2642,0.0192,0.0,0.0096,0.0,0.0192
104,6,17,0.7115,0.1538,0.0962,0.1154,0.0962,0.4333,0.0192,0.0,0.0096,0.0,0.0192
110,6,18,0.7091,0.2182,0.1273,0.1091,0.0455,0.2448,0.0,0.0,0.0,0.0,0.0091
19,2,10,0.8947,0.1053,0.1579,0.1053,0.0526,-0.0833,0.0,0.0,0.0,0.0,0.0526
63,4,16,0.7778,0.1587,0.0476,0.0635,0.1111,0.3769,0.0159,0.0,0.0,0.0,0.0
13,2,6,1.0,0.0769,0.1538,0.2308,0.1538,0.7,0.2308,0.0,0.0,0.0,0.0
58,3,19,0.7931,0.1207,0.1379,0.0517,0.0345,0.3173,0.0,0.0,0.0172,0.0,0.0517
111,5,22,0.7387,0.1892,0.1171,0.1441,0.0541,0.2962,0.0,0.0,0.0,0.0,0.0
114,7,16,0.7105,0.1667,0.0877,0.1228,0.0088,0.2647,0.0,0.0,0.0,0.0,0.0351
102,7,15,0.6961,0.1961,0.0588,0.1176,0.0686,0.3984,0.0098,0.0,0.0,0.0,0.0196
86,5,17,0.7442,0.1744,0.093,0.1163,0.0814,0.1385,0.0233,0.0,0.0,0.0,0.0349
108,7,15,0.6759,0.1204,0.0926,0.1389,0.0926,0.5143,0.0278,0.0185,0.0093,0.0,0.0648
104,6,17,0.7788,0.2019,0.0962,0.125,0.0577,0.0586,0.0096,0.0,0.0,0.0096,0.0192
113,6,19,0.7345,0.1681,0.1239,0.1062,0.0265,0.3747,0.0177,0.0,0.0,0.0,0.0177
97,6,16,0.6495,0.2268,0.0515,0.1856,0.0515,0.4733,0.0103,0.0,0.0,0.0,0.0103
107,6,18,0.7383,0.243,0.1121,0.0841,0.0561,0.2732,0.0093,0.0,0.0,0.0,0.0187
71,5,14,0.7324,0.2254,0.0845,0.1549,0.0282,0.2919,0.0,0.0,0.0,0.0,0.0423
106,7,15,0.6981,0.1981,0.0849,0.1132,0.0755,-0.0461,0.0094,0.0,0.0,0.0,0.0094
63,6,10,0.7778,0.1905,0.0952,0.1429,0.0794,0.4608,0.0159,0.0,0.0,0.0,0.0
31,1,31,0.8387,0.3548,0.129,0.129,0.0323,0.5694,0.0,0.0,0.0323,0.0,0.0323
48,3,16,0.8125,0.2083,0.1042,0.0833,0.0625,0.2625,0.0417,0.0,0.0,0.0,0.0
10,3,3,1.0,0.1,0.2,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0
26,2,13,0.9615,0.1923,0.1154,0.1154,0.1154,0.2854,0.0385,0.0,0.0,0.0,0.0
114,7,16,0.6842,0.2018,0.114,0.0965,0.0526,0.2758,0.0088,0.0,0.0,0.0,0.0351
85,7,12,0.7176,0.1294,0.0824,0.1176,0.0824,0.1935,0.0235,0.0,0.0118,0.0,0.0118
53,3,18,0.7736,0.1887,0.0755,0.0943,0.0189,0.45,0.0,0.0,0.0,0.0189,0.0
33,4,8,0.8788,0.1515,0.0909,0.0909,0.1212,0.8906,0.0606,0.0,0.0303,0.0,0.0
4,1,4,1.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,6,18,0.6937,0.1892,0.0991,0.0811,0.0631,0.4923,0.009,0.0,0.009,0.0,0.036
114,5,23,0.6667,0.1579,0.114,0.1316,0.0439,0.3085,0.0263,0.0,0.0,0.0,0.0439
71,1,71,0.7887,0.1972,0.0986,0.1549,0.1127,0.3367,0.0282,0.0,0.0,0.0,0.0423
102,6,17,0.7353,0.1863,0.1275,0.1176,0.0196,0.1171,0.0098,0.0,0.0098,0.0,0.0098
110,6,18,0.6636,0.1727,0.1,0.1455,0.0364,0.1407,0.0,0.0,0.0,0.0,0.0364
105,6,18,0.6476,0.181,0.0857,0.0667,0.0476,0.327,0.0095,0.0,0.0,0.0,0.019
4,1,4,1.0,0.25,0.25,0.25,0.25,0.8,0.25,0.0,0.0,0.0,0.0
109,5,22,0.7248,0.2018,0.0917,0.1468,0.0367,0.4377,0.0092,0.0092,0.0,0.0,0.0367
110,5,22,0.6636,0.1727,0.0909,0.1,0.0455,0.1917,0.0182,0.0,0.0,0.0,0.0182
10,1,10,0.9,0.5,0.0,0.3,0.0,0.6667,0.2,0.0,0.1,0.0,0.0
11,3,4,1.0,0.1818,0.0909,0.3636,0.1818,0.515,0.0,0.0,0.0,0.0,0.0909
101,5,20,0.6436,0.1485,0.1089,0.1287,0.0693,0.381,0.0099,0.0,0.0099,0.0099,0.0297
32,4,8,0.8437,0.0625,0.0937,0.1562,0.125,0.617,0.0625,0.0,0.0312,0.0,0.0625
12,3,4,1.0,0.1667,0.1667,0.1667,0.0,0.6625,0.1667,0.0,0.0,0.0,0.0
59,4,15,0.7458,0.2203,0.1356,0.0847,0.0847,0.4813,0.0508,0.0508,0.0,0.0,0.0678
91,6,15,0.6593,0.2308,0.0989,0.0769,0.0659,0.2964,0.011,0.0,0.0,0.0,0.0
54,6,9,0.8148,0.1667,0.1111,0.1667,0.0926,0.2819,0.0185,0.0,0.0,0.0,0.0
10,1,10,1.0,0.4,0.1,0.2,0.1,0.6,0.1,0.0,0.0,0.0,0.1
108,7,15,0.6759,0.1759,0.0648,0.1389,0.0463,0.4196,0.0,0.0,0.0185,0.0,0.0093
14,1,14,0.9286,0.1429,0.2143,0.1429,0.0,0.75,0.0714,0.0,0.0714,0.0,0.0
109,5,22,0.7248,0.1468,0.1284,0.0826,0.0826,0.1218,0.0092,0.0092,0.0275,0.0092,0.0367
5,1,5,1.0,0.4,0.0,0.2,0.0,0.7,0.2,0.0,0.2,0.0,0.0
23,2,12,0.9565,0.1304,0.1739,0.1304,0.1304,0.4875,0.0435,0.0,0.0,0.0,0.0
111,6,18,0.6216,0.1622,0.1171,0.1171,0.0631,0.4658,0.009,0.0,0.009,0.0,0.027
91,5,18,0.7033,0.1868,0.1209,0.1209,0.0659,-0.01,0.0,0.0,0.033,0.0,0.0
112,8,14,0.6518,0.0982,0.1339,0.1071,0.0446,0.4707,0.0089,0.0,0.0089,0.0089,0.0536
41,3,14,0.8049,0.1707,0.0732,0.122,0.0244,0.4677,0.0,0.0,0.0244,0.0,0.0488
106,9,12,0.7358,0.1321,0.1038,0.1415,0.0755,0.2539,0.0283,0.0,0.0,0.0,0.0189
73,5,15,0.726,0.2055,0.0411,0.1233,0.0548,0.3418,0.0548,0.0548,0.0274,0.0,0.0685
38,4,10,0.8158,0.1579,0.0789,0.2105,0.1053,0.4179,0.0,0.0,0.0526,0.0,0.0
65,5,13,0.7538,0.2154,0.0923,0.1385,0.0769,0.3743,0.0,0.0,0.0308,0.0,0.0
111,7,16,0.6937,0.1351,0.0991,0.1261,0.0901,0.3595,0.027,0.0,0.0,0.009,0.036
114,5,23,0.6579,0.1491,0.1404,0.1228,0.0439,0.2798,0.0175,0.0,0.0,0.0,0.0351
67,5,13,0.7313,0.0746,0.209,0.1343,0.0896,0.333,0.0299,0.0,0.0,0.0,0.0299
114,8,14,0.693,0.2193,0.0877,0.1053,0.0614,0.1394,0.0,0.0,0.0,0.0,0.0175
16,2,8,0.8125,0.0625,0.1875,0.125,0.0,0.7,0.0625,0.0,0.0,0.0,0.0
112,7,16,0.6875,0.2143,0.0536,0.1161,0.0446,0.2863,0.0,0.0,0.0089,0.0,0.0089
99,6,16,0.7172,0.2323,0.0909,0.0909,0.0101,0.275,0.0,0.0,0.0,0.0,0.0303
45,1,45,0.8222,0.1333,0.0889,0.1556,0.0889,0.6563,0.0667,0.0,0.0,0.0,0.0222
79,6,13,0.7215,0.2152,0.0506,0.1772,0.038,0.4625,0.0,0.0,0.0,0.0,0.038
107,5,21,0.6822,0.2056,0.0654,0.1121,0.028,0.2144,0.0093,0.0093,0.0093,0.0,0.0374
97,7,14,0.7526,0.1649,0.1237,0.1031,0.0309,0.6,0.0103,0.0,0.0206,0.0,0.0206
65,4,16,0.7692,0.2,0.0769,0.0923,0.0308,0.4849,0.0154,0.0,0.0154,0.0,0.0
111,6,18,0.6667,0.1712,0.0721,0.1261,0.045,0.2898,0.009,0.0,0.0,0.0,0.0
108,7,15,0.7222,0.1389,0.1389,0.0741,0.0741,0.2731,0.0093,0.0093,0.0,0.0,0.0278
15,2,8,0.9333,0.1333,0.0667,0.1333,0.1333,-0.2448,0.0,0.0,0.0,0.0667,0.0
107,5,21,0.757,0.1869,0.1215,0.1028,0.0467,0.1121,0.0093,0.0,0.0,0.0,0.0561
107,7,15,0.6916,0.1869,0.1028,0.1121,0.0654,-0.0378,0.0,0.0,0.0093,0.0,0.028
105,7,15,0.7048,0.1905,0.0857,0.1238,0.0667,0.3257,0.0095,0.0,0.0095,0.0,0.0
50,5,10,0.92,0.22,0.08,0.16,0.06,0.1592,0.0,0.0,0.04,0.0,0.0
111,6,18,0.7297,0.2162,0.0991,0.0901,0.027,0.3111,0.0,0.0,0.0,0.0,0.027
61,4,15,0.7377,0.1639,0.1148,0.1639,0.0656,0.3029,0.0328,0.0,0.0,0.0,0.0164
110,8,14,0.6455,0.1818,0.1455,0.0545,0.0364,0.2401,0.0364,0.0,0.0,0.0,0.0273
64,6,11,0.7812,0.1406,0.0781,0.0937,0.1875,0.2557,0.0156,0.0,0.0312,0.0,0.0
70,4,18,0.8143,0.0857,0.0857,0.1,0.1571,0.0014,0.0286,0.0143,0.0143,0.0143,0.0286
108,6,18,0.7222,0.1667,0.0926,0.1389,0.0463,0.3512,0.0,0.0,0.0,0.0,0.0185
111,5,22,0.6486,0.2432,0.0901,0.1532,0.027,0.1441,0.0,0.0,0.0,0.0,0.036
22,3,7,0.9091,0.1818,0.1818,0.1364,0.0909,0.305,0.0455,0.0,0.0,0.0,0.0
19,4,5,0.9474,0.2632,0.1053,0.1053,0.0526,0.615,0.2105,0.1579,0.0526,0.0,0.1579
41,4,10,0.8537,0.122,0.1707,0.1707,0.0244,0.2371,0.0244,0.0,0.0488,0.0,0.0
112,6,19,0.6964,0.1429,0.0982,0.125,0.0804,0.2247,0.0089,0.0,0.0,0.0,0.0089
105,5,21,0.6857,0.219,0.1048,0.0857,0.0286,0.4273,0.0095,0.0,0.0,0.0,0.0286
105,6,18,0.7048,0.219,0.0857,0.0857,0.0381,0.3488,0.0,0.0,0.0,0.0,0.0286
108,6,18,0.6481,0.1852,0.0741,0.1204,0.0463,0.1744,0.0093,0.0,0.0093,0.0,0.0
55,4,14,0.8182,0.2,0.0909,0.1091,0.0727,0.375,0.0182,0.0,0.0,0.0,0.0182
